URL,Score,Performance,Accessibility,Best Practices,SEO,FCP,LCP,CLS,FID,TBT,SI,Color Contrast,Headings,Image Alts,Link Names,Errors,Inspector Issues,Images Responsive,Image Aspect Ratio,Indexable
"/html/dt",98,100,100,100,90,784.03,784.03,0,16,0,784.03,1,1,1,1,1,1,1,1
"/html/em",98,100,100,100,90,793,793,0,16,0,793,1,1,1,1,1,1,1,1
"/html/embed",98,100,100,100,90,790.21,790.21,0,16,0,790.21,1,1,1,1,1,1,1,1
"/html/fieldset",98,100,100,100,90,781.91,781.91,0,24,0,781.91,1,1,1,1,1,1,1,1,1
"/html/figcaption",97,100,100,96,91,782.36,787.36,0.01,16,0,782.36,1,1,1,1,0,1,1,1,1
"/html/figure",97,100,100,96,91,789.45,789.45,0,16,0,789.45,1,1,1,1,0,1,1,1,1
"/html/footer",98,100,100,100,90,805.87,805.87,0,19,0,805.87,1,1,1,1,1,1,1,1
"/html/form",98,100,100,100,90,808.73,808.73,0,16,0,808.73,1,1,1,1,1,1,1,1,1
"/html/head",98,100,100,100,90,781.19,781.19,0,19,0,781.19,1,1,1,1,1,1,1,1
"/html/header",98,100,100,100,90,785.47,785.47,0,16,0,785.47,1,1,1,1,1,1,1,1
"/html/hgroup",98,100,100,100,90,789.41,789.41,0,16,0,789.41,1,1,1,1,1,1,1,1
"/html/hr",98,100,100,100,90,788.2,788.2,0,16,0,788.2,1,1,1,1,1,1,1,1
"/html/html",96,100,92,100,90,790.62,790.62,0,16,0,790.62,0,1,1,1,1,1,1,1
"/html/i",98,100,100,100,90,787.6,787.6,0,25,0,787.6,1,1,1,1,1,1,1,1
"/html/iframe",98,100,100,100,90,789.56,789.56,0,16,0,789.56,1,1,1,1,1,1,1,1
"/html/img",97,100,100,96,91,788.23,788.23,0.01,16,0,788.23,1,1,1,1,0,1,1,1,1
"/html/input",98,100,100,100,90,787.39,787.39,0,25,0,787.39,1,1,1,1,1,1,1,1,1
"/html/ins",98,100,100,100,90,787.24,787.24,0,20,0,787.24,1,1,1,1,1,1,1,1
"/html/kbd",98,100,100,100,90,795.22,795.22,0,16,0,795.22,1,1,1,1,1,1,1,1
"/html/label",98,100,100,100,90,783.05,783.05,0,25,0,783.05,1,1,1,1,1,1,1,1,1
"/html/legend",98,100,100,100,90,782.26,782.26,0,18,0,782.26,1,1,1,1,1,1,1,1,1
"/html/li",98,100,100,100,90,791.63,791.63,0,16,0,791.63,1,1,1,1,1,1,1,1
"/html/link",96,100,92,100,90,793.48,793.48,0,16,0,793.48,0,1,1,1,1,1,1,1
"/html/main",98,100,100,100,90,781.23,781.23,0,26,0,781.23,1,1,1,1,1,1,1,1
"/html/map",96,100,92,100,90,783.76,783.76,0,16,0,783.76,0,1,1,1,1,1,1,1
"/html/mark",98,100,100,100,90,785.44,785.44,0,28,0,785.44,1,1,1,1,1,1,1,1
"/html/menu",98,100,100,100,90,861.46,861.46,0,16,0,861.46,1,1,1,1,1,1,1,1
"/html/meta",96,100,92,100,90,785.58,785.58,0,16,0,785.58,0,1,1,1,1,1,1,1
"/html/meter",98,100,100,100,90,794.11,794.11,0,16,0,794.11,1,1,1,1,1,1,1,1
"/html/nav",98,100,100,100,90,858.1,858.1,0,20,0,858.1,1,1,1,1,1,1,1,1
"/html/noscript",98,100,100,100,90,784.34,784.34,0,25,0,784.34,1,1,1,1,1,1,1,1
